deal_value,days_since_created,stage_encoded,num_interactions,days_until_expected_close,closure_score,is_closed
118472.73,103,2,13,155,5.0,1
45584.95,79,0,17,-30,5.0,0
41637.03,45,0,19,142,5.0,0
45205.09,96,3,8,180,5.0,1
72624.4,107,2,3,64,5.0,0
48577.02,85,4,24,73,36.2,0
74364.96,35,3,5,120,17.5,1
28149.93,15,2,6,139,12.6,0
63655.55,107,0,14,102,5.0,0
55299.68,39,1,21,13,23.0,0
49670.1,28,2,14,19,28.7,0
18742.78,56,0,24,30,9.2,0
276821.5,73,1,12,30,5.0,0
354819.76,81,3,21,8,30.9,1
161873.01,108,1,19,33,5.0,0
74971.23,74,2,23,129,12.9,0
172523.46,116,0,6,117,5.0,0
93331.03,79,1,8,-15,5.0,0
103055.54,107,4,10,18,21.1,0
6396.74,107,2,13,-26,8.5,0
93167.01,6,3,15,-24,50.6,0
6536.08,62,0,1,31,5.0,0
88634.42,108,3,16,-2,18.8,0
33293.37,24,0,5,107,5.0,0
3791.62,2,3,11,156,29.8,0
50480.88,77,1,6,-8,5.0,0
23715.75,80,3,12,18,21.2,0
2293.39,7,1,6,80,10.9,0
32158.38,1,3,18,104,42.3,0
51157.35,39,1,2,57,5.0,0
11511.24,113,1,10,110,5.0,0
65589.65,99,4,22,-1,37.4,0
110056.86,31,0,3,10,5.0,0
16855.04,57,3,9,164,10.5,0
267097.51,58,2,5,30,9.6,0
29519.13,38,2,8,56,16.0,0
396604.02,23,1,1,30,6.1,0
7125.18,95,0,12,121,5.0,0
47899.59,95,4,18,61,28.4,0
35412.26,1,1,22,81,28.6,0
51610.0,31,3,15,101,30.6,0
148260.52,54,1,24,87,14.1,0
18900.73,87,3,11,119,8.0,0
31647.45,61,4,9,65,29.2,1
90501.73,49,3,13,72,26.1,0
28510.53,31,1,21,30,23.7,0
15817.38,110,1,10,30,5.0,0
10977.2,64,0,10,49,5.0,0
21892.88,85,4,22,92,32.3,0
81639.76,22,2,21,39,35.5,0
227030.97,101,3,4,-27,11.4,0
36821.68,56,4,24,-1,52.3,1
27464.69,10,3,23,30,52.0,0
11113.41,90,1,24,93,5.0,0
125212.97,45,4,3,154,19.1,0
39714.81,103,0,16,30,5.0,0
204038.41,31,3,0,119,13.8,0
144334.31,22,3,12,68,33.6,0
90579.91,116,2,18,66,5.0,0
40549.37,103,1,0,30,5.0,0
19878.55,105,2,7,8,5.0,1
485576.8,81,1,17,30,5.0,0
45752.37,57,1,18,30,12.9,0
38644.85,43,1,17,30,16.1,0
161352.53,29,3,5,30,28.3,0
87807.83,29,2,7,52,18.1,0
63777.55,77,4,23,-5,45.4,1
11823.03,36,2,10,33,20.9,0
108161.23,108,1,5,166,5.0,0
31313.36,49,2,24,51,29.2,0
157258.69,97,2,1,8,5.0,0
115900.94,89,4,12,169,13.4,0
63833.86,28,1,21,23,25.3,0
336155.13,22,3,10,60,32.4,0
36181.33,50,2,3,30,10.0,0
30661.01,36,4,20,37,50.5,0
49151.29,68,3,8,-6,23.2,1
37243.01,45,4,24,116,43.9,1
26868.46,98,0,0,46,5.0,0
173121.61,67,1,10,-12,6.1,0
42896.01,30,3,2,119,16.1,0
76317.21,15,2,1,30,18.5,0
231280.83,4,4,6,82,41.6,1
30507.78,33,3,24,32,45.9,0
26922.26,36,3,13,107,26.5,0
293064.66,93,3,6,54,7.7,0
62250.48,111,3,16,30,14.7,0
154685.26,86,4,9,55,22.7,1
24569.14,73,2,24,30,24.1,0
7855.59,19,2,10,44,24.9,1
42852.63,99,1,0,30,5.0,0
59052.26,76,0,4,30,5.0,0
65728.51,59,1,5,9,5.0,0
122794.95,11,0,7,84,5.0,0
24441.68,31,4,22,30,54.7,1
52969.6,26,0,24,155,5.7,0
15921.83,112,0,9,72,5.0,0
72633.41,7,0,4,137,5.0,0
33613.78,57,0,9,108,5.0,0
49209.13,112,0,21,30,5.0,0
132278.58,37,4,21,30,51.9,0
87951.8,11,3,11,30,39.7,0
5111.02,38,0,19,30,9.6,0
39374.58,19,0,21,57,14.6,0
41731.44,66,0,4,48,5.0,0
132108.21,99,1,3,30,5.0,0
58239.76,112,4,21,163,16.1,0
1188592.66,83,4,2,180,5.0,0
26417.32,99,1,1,28,5.0,0
8016.82,6,4,15,180,40.2,0
53113.24,38,0,9,79,5.0,0
5215.2,104,4,0,-18,15.6,0
179787.16,102,1,7,168,5.0,0
398562.7,79,0,8,172,5.0,0
31862.7,79,2,18,30,16.3,0
248870.55,23,0,8,80,5.0,0
20719.05,3,1,13,144,12.7,0
91527.5,17,1,12,167,5.2,0
18155.39,36,2,11,158,9.4,0
13751.33,25,2,1,30,15.5,0
24169.15,94,4,0,3,16.5,1
12796.15,60,1,22,141,5.0,0
49473.17,104,4,16,41,25.7,0
54212.26,4,1,17,30,27.8,1
3377.53,81,0,10,155,5.0,0
75606.94,100,0,9,178,5.0,0
60916.19,80,1,23,157,5.0,0
12036.1,103,4,13,166,10.5,0
90307.27,118,2,1,105,5.0,0
142781.78,14,3,16,-18,48.6,0
6406.36,117,4,20,30,26.9,0
38601.28,85,2,19,17,16.8,0
12707.01,38,3,19,176,25.0,1
48580.15,73,3,4,6,16.5,0
5062.8,34,0,14,30,5.8,1
359766.43,46,2,17,30,25.2,1
9140.83,79,2,13,56,8.7,1
28112.29,105,2,16,38,5.7,0
11091.34,21,0,17,32,12.5,1
194590.6,95,3,13,9,18.6,0
30095.76,79,1,14,30,5.0,0
9256.75,28,4,19,127,42.9,1
46051.85,100,4,24,132,25.8,1
29352.97,93,3,9,119,5.0,0
8423.5,112,3,16,153,5.0,0
44416.05,46,4,2,30,30.2,0
29452.66,11,0,21,30,19.7,1
509668.41,89,3,3,-10,12.3,0
24522.15,102,2,4,127,5.0,0
11448.23,4,3,13,22,44.6,1
88381.35,111,2,5,72,5.0,0
24569.71,58,2,2,149,5.0,0
30938.06,24,1,11,127,6.1,0
86131.28,47,3,12,169,16.0,0
67427.95,108,3,1,30,5.0,0
134255.72,97,4,14,44,25.5,0
75561.35,6,2,13,74,28.8,1
4977.83,113,2,17,30,5.1,0
11473.12,13,2,15,124,23.7,0
100741.3,48,1,5,-10,6.6,0
85213.97,34,4,1,33,32.5,0
764465.51,49,4,17,52,42.1,0
154876.9,86,4,4,96,13.6,1
30256.32,55,2,21,23,27.2,0
25038.02,32,4,6,117,29.7,1
55202.03,40,1,16,107,8.3,0
810543.39,79,3,3,111,5.0,0
454856.06,29,3,24,172,33.1,1
35083.72,84,4,15,142,20.6,0
16640.46,66,1,10,31,5.0,0
80297.87,71,1,21,108,5.0,0
13572.66,4,2,7,0,30.8,0
18232.46,16,1,15,53,19.9,0
160127.87,97,1,21,4,6.5,0
125320.19,15,3,15,68,38.7,0
85345.77,102,2,23,30,14.4,0
3803.22,38,1,14,30,14.6,0
16460.53,53,3,6,-10,26.1,1
12817.44,28,4,23,5,59.1,0
41645.53,22,1,9,-2,17.6,0
6897.96,105,0,0,30,5.0,0
175380.58,107,3,3,161,5.0,0
3498.42,29,0,7,-13,5.0,0
18885.35,79,4,20,30,38.3,1
89941.95,14,2,17,47,33.1,0
43418.35,27,0,1,70,5.0,0
22781.8,41,0,7,8,5.0,0
133150.2,54,0,24,68,6.0,1
31811.59,41,2,7,-25,22.2,0
55567.4,37,3,21,30,41.9,0
37980.3,59,0,21,-10,9.3,0
38381.45,39,3,3,118,14.5,0
12159.18,30,3,15,122,28.8,0
13589.13,104,4,10,30,20.8,1
76837.91,94,2,12,154,5.0,0
21258.62,10,0,7,38,5.2,1
51340.22,1,1,23,-21,39.8,0
28044.5,3,1,23,-5,37.6,1
57273.95,87,3,13,30,18.9,0
86668.15,117,4,15,100,14.9,0
173380.21,29,4,12,86,39.7,0
34636.84,57,4,5,83,24.6,0
19492.24,62,3,12,119,16.5,0
82126.8,69,4,23,30,44.3,1
98939.59,114,0,2,62,5.0,0
115679.8,45,4,2,93,24.2,1
33428.02,115,0,18,12,5.0,0
43164.59,76,3,0,22,10.0,0
22919.78,61,0,14,134,5.0,1
13396.51,41,2,3,101,5.6,0
34990.0,53,3,20,130,26.1,0
11042.98,88,2,19,-2,17.8,0
19415.04,4,1,6,145,5.3,0
266720.47,43,0,16,93,5.0,0
93797.12,73,3,24,30,34.1,0
119469.93,44,0,21,147,5.0,0
31265.72,111,2,22,30,10.7,0
40764.39,73,4,24,80,39.1,0
117709.77,63,0,14,94,5.0,0
31869.13,15,1,1,60,5.5,0
120070.22,29,3,13,153,24.0,0
188025.61,102,3,3,125,5.0,0
284127.56,63,2,4,165,5.0,0
203187.83,82,0,11,168,5.0,0
31821.1,32,2,24,-14,40.8,0
37510.27,113,0,4,154,5.0,0
161890.33,81,3,24,-22,36.9,0
33401.47,60,3,13,128,17.2,1
24991.16,23,4,3,135,27.6,1
65841.1,5,4,13,55,51.0,0
86843.86,23,4,5,86,34.5,0
39038.14,87,2,20,180,5.0,0
34535.92,100,3,10,-10,16.0,0
178013.45,51,2,13,32,19.5,0
18996.88,19,2,22,123,29.0,0
32157.13,107,2,21,129,5.0,0
24435.32,81,1,11,172,5.0,0
90322.61,77,2,18,178,5.0,0
19934.1,51,2,7,135,5.0,0
42783.18,31,0,13,30,5.7,0
29229.2,55,2,15,30,20.5,0
53604.23,86,3,14,142,9.0,0
53266.26,29,1,12,160,5.0,0
52975.01,32,1,8,75,5.9,0
81199.91,26,1,11,156,5.0,0
133160.99,119,0,20,174,5.0,0
84229.3,48,0,8,30,5.0,0
6395.1,9,0,13,30,12.3,0
20288.24,39,2,2,0,15.3,1
42521.94,6,2,0,30,20.2,1
140233.24,89,0,13,30,5.0,0
189711.5,25,0,3,158,5.0,0
166297.51,98,4,19,134,21.2,0
152358.61,106,2,11,48,5.0,0
51477.18,47,2,23,107,23.2,0
44150.83,90,0,22,158,5.0,0
9937.92,109,2,3,-20,5.0,0
75941.51,12,2,14,30,32.4,0
190899.34,69,2,15,30,16.3,1
41365.95,40,1,17,-17,21.7,0
215354.69,20,1,16,109,14.1,0
332538.3,72,2,3,4,6.0,0
76555.64,57,3,9,59,21.0,0
43772.4,116,3,24,102,14.0,0
126138.18,27,1,19,161,9.8,0
105458.65,86,3,6,78,7.4,0
12643.88,97,1,20,-13,7.2,0
27621.79,78,3,4,-13,16.9,0
24367.63,38,1,21,148,9.8,0
71237.04,16,0,4,30,5.0,0
22546.73,90,1,10,97,5.0,0
146317.96,94,1,17,-10,5.0,0
22813.91,92,1,11,14,5.0,0
305156.93,43,4,0,17,30.4,0
242906.99,81,1,22,118,5.0,0
61024.9,16,3,16,21,44.1,0
28238.11,11,3,24,5,55.2,0
27591.44,53,3,3,19,20.2,0
101611.74,58,1,23,17,18.9,1
145889.04,11,2,11,-10,33.7,0
58490.42,32,1,8,-3,13.7,0
107074.22,56,2,18,134,12.8,0
255996.68,32,4,13,112,37.2,1
64634.83,2,0,6,43,6.1,0
176525.03,23,0,3,-10,5.0,1
67256.7,69,0,23,65,5.0,0
150486.59,110,0,16,-8,5.0,0
180360.27,91,3,14,-10,22.7,0
93686.17,63,0,19,78,5.0,0
27481.66,62,3,8,30,21.4,1
92320.6,33,0,20,174,5.0,0
58571.61,21,0,9,54,5.0,0
157856.11,102,3,23,30,24.4,0
32585.5,112,3,11,25,9.9,0
15817.49,113,4,17,75,20.6,0
11969.68,116,3,3,-18,5.0,0
376833.18,11,3,7,66,32.1,0
12614.84,6,4,0,30,40.2,0
68532.58,24,0,22,103,9.5,0
63701.87,118,4,9,30,15.6,1
94709.01,83,0,10,122,5.0,0
213366.92,21,4,3,30,38.7,0
25304.0,64,4,14,69,32.9,0
42421.37,55,1,15,14,12.1,0
84368.79,43,2,9,10,20.1,1
11602.47,22,3,5,61,27.3,0
142233.56,1,2,1,104,15.3,0
137045.26,13,3,10,-3,41.4,0
16899.52,64,0,19,46,5.0,0
102728.37,100,1,8,30,5.0,0
42346.83,23,3,14,-8,42.9,1
112049.47,80,3,3,76,6.4,0
40972.39,70,3,15,71,21.9,1
103706.09,96,4,1,90,8.2,1
9709.47,104,1,20,-5,5.0,0
75001.57,45,3,3,84,16.1,0
51643.26,25,1,22,175,12.0,0
176390.3,102,0,24,75,5.0,0
14441.75,97,2,15,-13,12.2,1
5950.42,62,3,19,133,22.1,1
100709.6,117,2,19,30,5.9,0
107329.89,68,3,20,121,22.5,0
26884.32,101,0,5,30,5.0,0
12201.63,108,1,13,30,5.0,0
339493.26,118,0,10,32,5.0,0
110560.28,53,1,11,95,5.0,0
36398.14,32,4,4,85,30.9,1
377103.82,17,1,20,46,25.3,0
20823.84,87,1,21,-27,12.6,0
169202.13,37,2,4,30,14.9,0
5981.56,24,0,8,50,5.0,0
8501.99,35,2,7,72,14.3,0
114201.05,101,4,9,10,22.7,0
85489.63,106,0,9,83,5.0,0
55455.68,119,4,12,91,12.2,0
30893.57,80,0,0,-25,5.0,0
38456.42,66,0,22,108,5.0,0
26474.43,100,4,16,19,29.1,1
91720.07,18,4,1,30,37.6,1
23366.47,18,3,6,156,20.0,1
76009.47,19,4,21,-2,60.5,1
11490.83,66,4,22,111,36.1,1
288292.03,94,0,21,113,5.0,0
105304.2,48,0,20,-14,12.0,0
26857.71,75,3,9,112,10.3,0
23173.04,98,4,1,129,5.0,0
11128.11,35,0,14,91,5.0,0
47551.08,106,0,18,30,5.0,0
111889.38,48,0,17,30,5.0,0
5191.56,20,1,24,5,32.5,0
20888.58,57,1,17,118,5.0,0
25772.71,8,4,3,79,37.7,1
39417.33,25,1,15,30,19.5,0
287892.78,19,0,10,180,5.0,0
8760.41,118,1,15,30,5.0,0
46998.76,10,0,9,77,5.0,0
32179.81,40,4,11,111,32.9,1
14482.21,74,1,15,14,6.4,0
73994.52,103,0,14,96,5.0,1
72783.38,61,3,1,82,9.5,0
18118.42,85,4,19,168,21.7,0
24236.98,7,0,6,14,7.5,0
14894.48,82,3,8,91,9.3,0
7907.82,90,2,21,30,16.0,0
260039.48,23,4,0,104,27.7,0
5374.06,20,3,18,136,33.4,1
19327.77,116,4,14,165,7.7,0
51174.85,55,3,2,30,17.5,0
58158.18,67,3,21,129,23.0,0
17908.85,19,1,17,18,24.5,1
38747.23,81,3,8,30,15.7,0
51087.42,29,1,11,100,7.3,0
39584.37,3,1,22,52,30.9,1
35802.26,100,0,10,74,5.0,0
58965.53,80,0,9,30,5.0,0
314198.64,81,3,2,13,11.4,0
35402.45,93,0,15,79,5.0,0
17208.51,70,3,3,105,6.5,0
62315.88,73,4,2,141,11.0,0
101455.52,60,2,15,12,20.8,1
79972.18,102,3,15,-22,21.6,0
55958.77,82,1,1,30,5.0,0
68635.09,19,4,2,-25,43.8,1
54122.17,26,1,8,-14,16.6,0
14865.84,73,4,8,140,17.1,0
73994.23,115,0,8,78,5.0,0
44116.21,119,1,13,124,5.0,0
149397.16,33,0,14,-28,11.9,0
52401.62,60,3,2,30,16.0,0
20775.38,4,1,22,30,32.8,0
152716.84,83,2,2,130,5.0,0
65766.53,30,4,0,-11,37.1,1
6539.2,67,0,3,147,5.0,0
21027.54,62,2,2,167,5.0,0
65950.73,111,0,5,146,5.0,0
12628.78,33,3,22,-16,48.7,0
20684.07,90,1,2,123,5.0,0
190896.8,31,2,18,30,30.7,1
43825.27,116,0,1,95,5.0,0
16864.74,6,0,0,30,5.0,0
28017.69,2,2,4,30,25.4,0
92121.9,98,3,17,12,21.4,0
122449.14,27,4,20,22,54.7,0
80204.96,3,2,1,30,22.1,0
33141.79,29,3,14,102,30.1,0
42221.08,53,0,8,124,5.0,0
17210.62,100,4,22,-23,39.3,1
12540.13,22,1,0,-26,11.0,0
337724.73,77,2,23,161,8.8,0
77312.74,104,2,9,7,5.0,0
61730.07,68,2,22,30,23.6,1
21238.71,41,4,13,83,37.4,1
76847.29,39,3,18,16,39.7,0
12763.78,4,1,4,-15,19.3,0
231463.55,19,2,7,30,23.3,0
26176.6,105,0,7,25,5.0,0
5680.92,14,4,2,13,41.5,0
18454.88,99,1,4,45,5.0,0
36447.37,13,1,21,43,27.8,0
32866.68,60,2,10,40,13.0,0
92819.12,60,0,13,-1,5.0,0
162956.08,16,0,5,-4,5.6,0
145818.16,79,4,13,30,31.3,1
15173.86,101,4,8,151,7.6,1
106272.83,43,1,13,30,12.1,0
38689.27,50,3,12,86,23.4,0
65384.34,27,0,1,81,5.0,0
239691.76,31,3,14,25,37.2,0
86895.14,118,2,17,98,5.0,0
11846.26,36,0,22,123,5.0,1
35202.28,89,4,1,17,17.6,1
98135.56,87,2,23,21,19.8,0
124713.61,29,2,21,111,26.2,0
62950.78,54,0,23,3,11.5,0
39837.86,70,2,7,-27,13.7,0
28544.01,118,1,5,78,5.0,0
19803.5,52,0,16,95,5.0,0
5127.33,59,0,12,75,5.0,0
111065.07,13,0,12,124,5.0,0
12413.85,67,1,17,162,5.0,0
47772.49,10,3,7,58,33.2,1
70318.84,94,1,7,4,5.0,1
7508.34,36,3,3,124,14.8,1
57571.05,31,2,11,119,14.8,0
46734.62,71,0,18,-7,5.0,0
75427.29,20,2,11,30,27.0,0
22790.28,103,1,20,16,5.0,0
145808.62,37,0,20,56,8.3,0
6328.97,31,4,1,149,21.8,0
466517.44,101,3,14,82,10.5,0
44646.88,36,2,15,143,14.9,1
102323.04,88,1,1,30,5.0,1
228457.09,119,4,15,30,21.3,0
30757.83,107,2,0,30,5.0,0
11655.38,22,4,15,150,38.4,0
83614.24,44,2,4,30,12.8,0
35906.28,44,2,24,30,32.8,0
41006.69,24,1,7,71,7.7,0
76885.69,33,4,13,59,42.2,1
58080.51,108,3,11,30,10.6,0
4457.63,54,1,23,23,19.5,0
186829.16,5,2,7,143,16.2,0
91224.3,49,4,13,159,27.4,1
855880.69,78,4,14,-12,36.8,0
49427.06,19,1,10,-6,19.9,0
16143.76,2,2,8,22,30.2,0
74883.39,45,0,9,125,5.0,0
174497.28,12,4,9,49,45.5,0
162189.73,58,2,19,79,18.7,0
100747.7,28,4,5,30,38.6,0
13624.99,49,3,10,165,13.8,0
53123.67,19,0,8,26,5.0,0
4927.57,71,1,22,54,10.3,0
646669.29,119,1,12,152,5.0,0
57864.73,21,3,20,148,33.9,0
139736.58,60,2,13,96,10.4,0
285394.43,91,3,2,30,6.7,0
85973.13,31,4,12,24,45.3,1
44632.44,93,0,3,-16,5.0,0
158258.74,44,1,21,30,19.8,0
74026.57,66,0,5,7,5.0,0
305905.5,90,2,14,16,10.4,0
19894.58,33,0,10,12,5.0,0
12127.94,67,2,4,162,5.0,0
76802.91,32,4,8,154,28.0,0
14690.35,1,0,10,122,5.0,0
43537.38,115,2,0,71,5.0,0
25230.92,106,0,7,163,5.0,0
62901.37,88,0,16,-20,5.0,0
558178.79,119,2,1,30,5.0,0
18046.95,15,2,24,125,32.0,0
85492.74,104,2,11,30,5.0,0
7598.35,102,3,1,30,5.0,0
340723.68,56,2,19,86,18.6,0
2629.34,6,4,19,119,50.3,0
257199.68,82,4,21,10,40.4,1
19700.61,94,3,4,30,7.8,0
69236.52,74,1,12,47,5.0,0
105188.05,3,3,15,-23,51.4,1
25533.35,8,3,17,121,37.5,0
160117.26,53,4,7,30,33.1,0
67964.1,43,0,2,155,5.0,1
29251.3,65,4,0,30,22.5,0
18463.97,32,0,10,-3,5.7,0
47503.78,36,2,11,21,23.1,1
33879.17,10,3,5,30,34.0,0
54882.46,85,2,13,132,5.0,0
78827.94,116,4,21,30,28.2,0
260534.0,26,4,15,15,50.7,0
10824.85,49,2,8,129,5.4,0
233876.77,118,2,15,30,5.0,0
33444.15,28,3,3,30,26.6,0
38285.13,80,4,1,30,19.0,0
17835.88,53,0,23,75,5.0,0
57763.55,56,1,21,8,18.4,0
18181.58,43,0,1,30,5.0,0
26703.0,102,1,24,-6,9.0,0
21334.86,63,2,13,164,5.0,0
37180.25,55,4,19,180,29.5,1
44965.09,2,3,14,61,42.3,0
121829.53,84,1,8,30,5.0,0
4341.19,41,0,2,158,5.0,0
178288.42,26,3,12,116,27.6,0
33502.46,8,2,10,111,21.5,1
107562.54,35,2,7,19,19.6,0
19931.86,82,3,11,84,13.0,0
93376.3,56,3,12,154,14.8,0
115470.33,76,4,3,40,21.2,0
43329.91,50,0,18,142,5.0,0
103461.5,95,3,15,1,21.4,0
22596.24,4,4,19,6,62.2,1
84071.01,6,3,22,19,53.3,1
5209.08,95,3,18,124,12.1,1
9675.13,71,2,9,71,5.6,0
23604.16,26,1,10,-17,18.9,0
24765.78,54,1,6,30,5.0,0
24861.89,6,1,24,57,31.5,0
434515.97,111,2,20,30,8.7,0
150068.45,41,0,1,-6,5.0,0
22238.82,45,2,23,178,16.7,1
331155.77,61,1,5,0,5.0,0
98321.13,25,1,5,155,5.0,0
109666.17,82,3,13,5,22.9,1
117349.1,35,1,21,33,22.2,0
125578.26,49,4,19,132,36.1,0
13168.08,103,2,2,144,5.0,0
12989.94,38,1,8,102,5.0,0
44330.59,78,2,3,-5,5.1,0
17404.85,57,1,18,30,12.9,0
8099.75,8,0,24,9,25.7,0
7215.99,57,3,21,120,26.9,0
126399.07,25,3,5,62,26.3,0
30770.55,113,4,12,30,20.1,1
50555.26,16,3,24,94,44.8,1
83946.61,103,2,14,150,5.0,0
8419.98,72,0,2,90,5.0,0
15842.35,68,0,1,171,5.0,0
228540.61,88,0,6,-7,5.0,0
98524.68,92,4,14,30,28.4,0
12107.5,71,3,22,36,32.1,0
34932.98,113,2,22,8,12.3,0
161545.63,14,4,8,-22,51.0,1
264898.64,39,0,0,-5,5.0,0
129147.79,89,4,18,8,35.5,1
202046.04,118,0,13,61,5.0,0
22277.4,22,4,0,71,31.3,0
39197.54,37,1,23,-1,27.0,1
405741.48,21,2,9,30,24.7,0
76517.06,64,3,22,152,22.6,0
154019.5,15,1,18,158,12.7,0
59763.62,41,3,7,30,26.7,1
41001.21,7,3,21,80,45.9,0
56675.24,1,4,21,95,56.2,0
14717.61,70,3,21,7,34.3,1
50768.8,89,2,9,-9,8.2,0
46360.53,105,0,24,30,5.0,0
7315.58,18,0,23,130,9.6,0
22573.11,86,0,19,22,5.0,0
44187.02,118,4,4,30,10.6,0
42477.82,6,4,1,125,31.7,0
14834.21,61,0,15,-4,5.0,0
5126.07,35,4,22,41,52.4,0
3218.2,95,1,15,175,5.0,0
19330.97,37,0,18,15,10.4,0
17292.57,1,1,1,97,6.0,0
46979.67,33,0,14,30,6.1,0
23185.57,43,1,11,151,5.0,0
7767.51,47,3,6,2,26.7,0
24290.26,64,4,4,137,16.1,0
125200.18,85,4,5,117,12.8,0
42785.33,97,1,20,72,5.0,0
17410.69,107,1,6,103,5.0,0
275909.49,15,1,23,99,23.6,0
86642.65,37,3,9,30,29.9,0
288472.95,22,3,7,30,32.4,0
67072.72,64,4,2,159,11.9,0
171448.86,105,1,19,-5,5.0,0
210861.41,119,3,24,84,14.9,0
39504.75,23,2,6,-20,26.1,0
79006.21,48,1,19,97,9.9,1
154308.5,14,0,10,45,6.3,0
83277.35,5,4,6,79,41.6,0
12423.29,1,4,7,47,47.0,1
90459.65,75,0,9,142,5.0,1
15937.0,105,4,10,66,16.9,0
204859.98,26,0,16,67,6.5,0
6896.34,47,3,1,170,5.0,0
120178.8,90,1,8,133,5.0,0
35474.63,99,4,23,145,23.8,0
10044.99,101,2,6,151,5.0,0
85429.17,19,3,15,91,35.2,1
13620.86,75,0,1,30,5.0,0
17875.05,106,0,4,158,5.0,0
72622.59,10,4,18,104,49.6,0
58408.88,11,0,4,150,5.0,0
76416.47,109,1,21,-2,5.0,0
26769.38,38,1,23,117,14.9,0
33529.17,37,0,22,81,7.8,0
11267.57,110,3,7,69,5.0,0
147363.59,6,1,18,91,22.1,0
33141.89,44,3,11,37,29.1,0
78206.26,25,1,5,30,9.5,0
230386.52,7,4,3,80,37.9,0
63428.62,15,1,20,3,30.2,1
7395.04,39,1,8,53,6.0,0
5046.19,48,3,2,76,15.0,0
14888.29,110,1,19,67,5.0,0
27022.9,91,4,4,33,18.4,0
659122.78,40,0,4,164,5.0,0
12382.16,99,2,22,104,6.9,0
207785.68,96,1,0,17,5.0,0
29636.06,36,2,14,63,21.9,0
90130.99,92,1,11,145,5.0,0
32016.17,10,2,21,40,39.0,1
37970.19,105,2,21,-12,15.7,1
91094.75,14,4,23,87,55.1,1
96831.27,74,3,14,43,22.5,0
25429.83,105,1,14,30,5.0,0
60557.93,50,3,5,-28,27.8,0
206007.48,101,4,8,137,9.0,0
66779.75,56,1,17,35,11.7,0
67504.47,103,2,2,30,5.0,0
15016.5,61,0,0,172,5.0,0
126855.7,70,2,21,59,19.1,0
16634.71,12,0,18,43,15.1,0
384135.05,106,0,16,153,5.0,0
13764.45,109,2,0,30,5.0,0
117524.26,62,3,24,71,33.3,0
103124.06,103,2,20,87,5.4,0
6222.33,4,3,2,30,32.8,0
163495.36,68,4,12,30,33.6,0
25941.03,86,2,20,146,5.0,0
82276.72,23,1,10,53,12.8,1
21523.01,71,2,22,103,15.4,0
89589.02,1,3,8,130,29.7,0
326396.45,114,0,12,102,5.0,0
34715.8,39,1,19,138,8.5,0
12188.44,28,3,4,-7,31.3,1
6763.03,45,3,6,30,24.5,1
14971.01,77,3,19,16,29.3,1
61058.85,77,4,11,59,27.0,1
67525.93,30,1,16,140,8.0,1
119746.04,115,1,3,30,5.0,0
99134.31,82,4,22,64,36.0,0
52050.11,59,2,6,161,5.0,0
22162.85,115,3,11,85,5.0,0
137092.05,45,1,14,161,5.0,0
21660.79,74,3,8,127,8.1,0
85660.8,100,2,15,62,5.0,0
38375.28,111,2,21,42,8.5,0
74404.76,2,4,19,-10,64.4,1
65218.57,111,2,8,162,5.0,0
80003.98,47,2,10,7,20.2,1
84497.83,84,2,9,-2,9.0,0
18112.69,72,3,6,30,16.4,1
75611.31,109,2,0,92,5.0,1
100748.8,106,3,15,105,7.7,0
37773.47,38,2,16,-15,31.1,0
199339.43,113,3,21,146,7.5,0
105912.67,74,1,19,12,10.6,0
67068.75,92,0,10,127,5.0,0
45059.96,20,1,9,161,5.0,0
196830.57,70,4,6,127,17.3,0
10050.6,43,2,4,-23,18.4,0
138518.02,23,1,24,28,29.3,0
48278.73,100,1,11,43,5.0,0
48528.09,19,3,3,30,29.3,1
256237.95,1,0,23,39,23.8,1
52068.82,11,3,19,146,36.1,0
184820.83,77,4,12,-6,34.5,0
214040.4,108,1,16,124,5.0,0
18341.28,18,4,1,17,38.9,0
180113.81,49,1,12,116,5.0,0
138985.57,40,3,2,155,9.5,1
26321.05,38,1,0,138,5.0,0
11732.22,115,3,9,-6,10.1,0
152510.96,50,4,5,46,30.4,0
22660.65,7,2,2,3,24.6,0
169870.46,15,4,1,91,32.4,1
29817.01,57,2,7,30,11.9,0
277457.02,100,2,24,83,10.7,0
278457.79,53,3,2,38,17.3,1
314605.09,105,3,13,54,11.1,0
27764.56,59,1,11,21,6.2,0
98985.61,15,1,14,102,14.3,0
704192.72,68,2,14,141,5.0,0
31279.68,56,4,21,122,37.0,1
30084.95,112,2,18,151,5.0,1
1035785.77,69,3,22,117,24.6,1
21555.55,76,3,22,-22,36.4,1
104445.0,68,3,4,151,5.0,0
28771.0,43,0,0,70,5.0,0
12850.45,114,4,24,128,22.0,0
23273.18,54,4,9,66,31.2,0
447718.39,116,1,21,155,5.0,0
119967.67,74,3,18,48,26.0,0
15579.0,116,2,23,30,10.2,0
17177.88,12,3,13,-11,45.5,1
41569.58,19,1,14,30,20.3,0
39288.73,49,2,20,-9,31.2,1
14329.1,17,1,15,-12,26.1,0
105328.92,40,0,22,-8,15.8,0
221069.09,41,0,12,99,5.0,0
67795.59,99,1,7,30,5.0,0
64282.31,26,3,3,30,27.2,0
31832.07,102,2,17,155,5.0,0
1271.17,35,1,2,150,5.0,0
72163.59,63,0,24,43,5.8,0
136759.25,8,1,2,30,11.6,0
